Id,Predicted
480,2978.744837758112
481,42291.75
482,42291.75
483,2978.744837758112
484,2978.744837758112
485,2978.744837758112
486,2978.744837758112
487,2978.744837758112
488,2978.744837758112
489,42291.75
490,42291.75
491,42291.75
492,2978.744837758112
493,2978.744837758112
494,2978.744837758112
495,2978.744837758112
496,2978.744837758112
497,2978.744837758112
498,42291.75
499,2978.744837758112
500,42291.75
501,42291.75
502,2978.744837758112
503,2978.744837758112
504,2978.744837758112
505,2978.744837758112
506,2978.744837758112
507,2978.744837758112
508,2978.744837758112
509,2978.744837758112
510,2978.744837758112
511,42291.75
512,42291.75
513,2978.744837758112
514,42291.75
515,2978.744837758112
516,2978.744837758112
517,2978.744837758112
518,2978.744837758112
519,42291.75
520,2978.744837758112
521,2978.744837758112
522,42291.75
523,2978.744837758112
524,2978.744837758112
525,2978.744837758112
526,2978.744837758112
527,2978.744837758112
528,2978.744837758112
529,2978.744837758112
530,2978.744837758112
531,2978.744837758112
532,2978.744837758112
533,2978.744837758112
534,2978.744837758112
535,2978.744837758112
536,42291.75
537,42291.75
538,2978.744837758112
539,2978.744837758112
540,2978.744837758112
541,42291.75
542,2978.744837758112
543,2978.744837758112
544,2978.744837758112
545,2978.744837758112
546,2978.744837758112
547,42291.75
548,2978.744837758112
549,2978.744837758112
550,2978.744837758112
551,42291.75
552,42291.75
553,2978.744837758112
554,2978.744837758112
555,2978.744837758112
556,2978.744837758112
557,42291.75
558,2978.744837758112
559,2978.744837758112
560,42291.75
561,2978.744837758112
562,2978.744837758112
563,2978.744837758112
564,2978.744837758112
565,42291.75
566,2978.744837758112
567,2978.744837758112
568,2978.744837758112
569,2978.744837758112
570,2978.744837758112
571,2978.744837758112
572,42291.75
573,2978.744837758112
574,2978.744837758112
575,2978.744837758112
576,2978.744837758112
577,2978.744837758112
578,42291.75
579,2978.744837758112
580,42291.75
581,2978.744837758112
582,2978.744837758112
583,42291.75
584,42291.75
585,42291.75
586,2978.744837758112
587,2978.744837758112
588,2978.744837758112
589,2978.744837758112
590,2978.744837758112
591,2978.744837758112
592,42291.75
593,2978.744837758112
594,2978.744837758112
595,2978.744837758112
596,42291.75
597,2978.744837758112
598,42291.75
599,2978.744837758112
600,2978.744837758112
601,2978.744837758112
602,42291.75
603,2978.744837758112
604,2978.744837758112
605,2978.744837758112
606,2978.744837758112
607,2978.744837758112
608,2978.744837758112
609,42291.75
610,2978.744837758112
611,2978.744837758112
612,42291.75
613,42291.75
614,42291.75
615,2978.744837758112
616,2978.744837758112
617,2978.744837758112
618,2978.744837758112
619,2978.744837758112
620,2978.744837758112
621,2978.744837758112
622,2978.744837758112
623,42291.75
624,2978.744837758112
625,2978.744837758112
626,2978.744837758112
627,2978.744837758112
628,42291.75
629,2978.744837758112
630,2978.744837758112
631,2978.744837758112
632,2978.744837758112
633,2978.744837758112
634,2978.744837758112
635,42291.75
636,2978.744837758112
637,2978.744837758112
638,2978.744837758112
639,2978.744837758112
640,2978.744837758112
641,2978.744837758112
642,2978.744837758112
643,2978.744837758112
644,2978.744837758112
645,2978.744837758112
646,2978.744837758112
647,2978.744837758112
648,2978.744837758112
649,2978.744837758112
650,2978.744837758112
651,2978.744837758112
652,2978.744837758112
653,42291.75
654,2978.744837758112
655,2978.744837758112
656,2978.744837758112
657,2978.744837758112
658,42291.75
659,42291.75
660,42291.75
661,2978.744837758112
662,2978.744837758112
663,2978.744837758112
664,42291.75
665,2978.744837758112
666,2978.744837758112
667,42291.75
668,42291.75
669,42291.75
670,2978.744837758112
671,2978.744837758112
672,42291.75
673,2978.744837758112
674,2978.744837758112
675,2978.744837758112
676,2978.744837758112
677,2978.744837758112
678,2978.744837758112
679,2978.744837758112
680,2978.744837758112
681,2978.744837758112
682,42291.75
683,2978.744837758112
684,2978.744837758112
685,2978.744837758112
686,42291.75
687,2978.744837758112
688,42291.75
689,2978.744837758112
690,2978.744837758112
691,2978.744837758112
692,2978.744837758112
693,2978.744837758112
694,2978.744837758112
695,42291.75
696,2978.744837758112
697,2978.744837758112
698,2978.744837758112
699,2978.744837758112
700,2978.744837758112
701,2978.744837758112
702,2978.744837758112
703,2978.744837758112
704,2978.744837758112
705,2978.744837758112
706,2978.744837758112
707,2978.744837758112
708,42291.75
709,2978.744837758112
710,2978.744837758112
711,2978.744837758112
712,42291.75
713,2978.744837758112
714,2978.744837758112
715,2978.744837758112
716,2978.744837758112
717,2978.744837758112
718,2978.744837758112
719,42291.75
720,2978.744837758112
721,42291.75
722,2978.744837758112
723,2978.744837758112
724,2978.744837758112
725,2978.744837758112
726,2978.744837758112
727,2978.744837758112
728,42291.75
729,42291.75
730,42291.75
731,42291.75
732,2978.744837758112
733,2978.744837758112
734,2978.744837758112
735,2978.744837758112
736,2978.744837758112
737,2978.744837758112
738,2978.744837758112
739,2978.744837758112
740,2978.744837758112
741,2978.744837758112
742,2978.744837758112
743,2978.744837758112
744,42291.75
745,2978.744837758112
746,2978.744837758112
747,2978.744837758112
748,2978.744837758112
749,2978.744837758112
750,42291.75
751,2978.744837758112
752,2978.744837758112
753,2978.744837758112
754,2978.744837758112
755,2978.744837758112
756,2978.744837758112
757,2978.744837758112
758,2978.744837758112
759,2978.744837758112
760,42291.75
761,2978.744837758112
762,2978.744837758112
763,2978.744837758112
764,2978.744837758112
765,2978.744837758112
766,42291.75
767,42291.75
768,42291.75
769,2978.744837758112
770,42291.75
771,42291.75
772,2978.744837758112
773,2978.744837758112
774,2978.744837758112
775,2978.744837758112
776,2978.744837758112
777,2978.744837758112
778,2978.744837758112
779,2978.744837758112
780,2978.744837758112
781,2978.744837758112
782,42291.75
783,2978.744837758112
784,42291.75
785,2978.744837758112
786,2978.744837758112
787,42291.75
788,2978.744837758112
789,2978.744837758112
790,42291.75
791,2978.744837758112
792,2978.744837758112
793,2978.744837758112
794,42291.75
795,2978.744837758112
796,2978.744837758112
797,2978.744837758112
798,42291.75
799,2978.744837758112
800,42291.75
801,2978.744837758112
802,2978.744837758112
803,2978.744837758112
804,2978.744837758112
805,2978.744837758112
806,2978.744837758112
807,42291.75
808,2978.744837758112
809,2978.744837758112
810,2978.744837758112
811,2978.744837758112
812,42291.75
813,2978.744837758112
814,2978.744837758112
815,2978.744837758112
816,42291.75
817,2978.744837758112
818,2978.744837758112
819,42291.75
820,2978.744837758112
821,42291.75
822,42291.75
823,2978.744837758112
824,42291.75
825,2978.744837758112
826,42291.75
827,2978.744837758112
828,2978.744837758112
829,2978.744837758112
830,2978.744837758112
831,2978.744837758112
832,2978.744837758112
833,2978.744837758112
834,42291.75
835,2978.744837758112
836,2978.744837758112
837,2978.744837758112
838,2978.744837758112
839,2978.744837758112
840,2978.744837758112
841,2978.744837758112
842,42291.75
843,2978.744837758112
844,2978.744837758112
845,2978.744837758112
846,42291.75
847,2978.744837758112
848,42291.75
849,2978.744837758112
850,2978.744837758112
851,2978.744837758112
852,2978.744837758112
853,2978.744837758112
854,2978.744837758112
855,42291.75
856,2978.744837758112
857,42291.75
858,2978.744837758112
859,42291.75
860,2978.744837758112
861,2978.744837758112
862,2978.744837758112
863,42291.75
864,2978.744837758112
865,2978.744837758112
866,2978.744837758112
867,2978.744837758112
868,2978.744837758112
869,2978.744837758112
870,2978.744837758112
871,2978.744837758112
872,2978.744837758112
873,2978.744837758112
874,42291.75
875,2978.744837758112
876,2978.744837758112
877,2978.744837758112
878,2978.744837758112
879,42291.75
880,42291.75
881,2978.744837758112
882,2978.744837758112
883,2978.744837758112
884,2978.744837758112
885,2978.744837758112
886,2978.744837758112
887,2978.744837758112
888,2978.744837758112
889,2978.744837758112
890,2978.744837758112
891,2978.744837758112
892,2978.744837758112
893,2978.744837758112
894,2978.744837758112
895,42291.75
896,2978.744837758112
897,2978.744837758112
898,2978.744837758112
899,2978.744837758112
900,2978.744837758112
901,42291.75
902,42291.75
903,42291.75
904,2978.744837758112
905,2978.744837758112
906,2978.744837758112
907,2978.744837758112
908,2978.744837758112
909,42291.75
910,2978.744837758112
911,2978.744837758112
912,2978.744837758112
913,42291.75
914,2978.744837758112
915,2978.744837758112
916,2978.744837758112
917,2978.744837758112
918,2978.744837758112
919,42291.75
920,42291.75
921,2978.744837758112
922,2978.744837758112
923,2978.744837758112
924,2978.744837758112
925,2978.744837758112
926,2978.744837758112
927,42291.75
928,2978.744837758112
929,42291.75
930,2978.744837758112
931,42291.75
932,2978.744837758112
933,2978.744837758112
934,42291.75
935,2978.744837758112
936,42291.75
937,2978.744837758112
938,2978.744837758112
939,2978.744837758112
940,42291.75
941,42291.75
942,42291.75
943,2978.744837758112
944,2978.744837758112
945,2978.744837758112
946,2978.744837758112
947,2978.744837758112
948,2978.744837758112
949,2978.744837758112
950,2978.744837758112
951,2978.744837758112
952,2978.744837758112
953,2978.744837758112
954,42291.75
955,2978.744837758112
956,2978.744837758112
957,42291.75
958,2978.744837758112
959,2978.744837758112
960,2978.744837758112
961,2978.744837758112
962,42291.75
963,2978.744837758112
964,2978.744837758112
965,2978.744837758112
966,42291.75
967,42291.75
968,42291.75
969,2978.744837758112
970,2978.744837758112
971,2978.744837758112
972,2978.744837758112
973,42291.75
974,42291.75
975,42291.75
976,2978.744837758112
977,42291.75
978,2978.744837758112
979,2978.744837758112
980,42291.75
981,2978.744837758112
982,42291.75
983,2978.744837758112
984,42291.75
985,2978.744837758112
986,2978.744837758112
987,42291.75
988,42291.75
989,2978.744837758112
990,2978.744837758112
991,2978.744837758112
992,2978.744837758112
993,2978.744837758112
994,2978.744837758112
995,42291.75
996,2978.744837758112
997,42291.75
998,42291.75
999,2978.744837758112
1000,42291.75
1001,2978.744837758112
1002,2978.744837758112
1003,2978.744837758112
1004,2978.744837758112
1005,2978.744837758112
1006,2978.744837758112
1007,2978.744837758112
1008,2978.744837758112
1009,42291.75
1010,2978.744837758112
1011,42291.75
1012,42291.75
1013,42291.75
1014,2978.744837758112
1015,2978.744837758112
1016,2978.744837758112
1017,2978.744837758112
1018,2978.744837758112
1019,2978.744837758112
1020,42291.75
1021,2978.744837758112
1022,2978.744837758112
1023,2978.744837758112
1024,2978.744837758112
1025,42291.75
1026,2978.744837758112
1027,2978.744837758112
1028,2978.744837758112
1029,42291.75
1030,2978.744837758112
1031,2978.744837758112
1032,42291.75
1033,2978.744837758112
1034,2978.744837758112
1035,2978.744837758112
1036,2978.744837758112
1037,2978.744837758112
1038,42291.75
1039,2978.744837758112
1040,2978.744837758112
1041,2978.744837758112
1042,2978.744837758112
1043,2978.744837758112
1044,2978.744837758112
1045,2978.744837758112
1046,2978.744837758112
1047,2978.744837758112
1048,2978.744837758112
1049,2978.744837758112
1050,42291.75
1051,42291.75
1052,42291.75
1053,42291.75
1054,42291.75
1055,2978.744837758112
1056,2978.744837758112
1057,2978.744837758112
1058,2978.744837758112
1059,2978.744837758112
1060,2978.744837758112
1061,2978.744837758112
1062,2978.744837758112
1063,2978.744837758112
1064,2978.744837758112
1065,2978.744837758112
1066,2978.744837758112
1067,2978.744837758112
1068,2978.744837758112
1069,2978.744837758112
1070,2978.744837758112
1071,2978.744837758112
1072,2978.744837758112
1073,42291.75
1074,42291.75
1075,2978.744837758112
1076,2978.744837758112
1077,2978.744837758112
1078,2978.744837758112
1079,42291.75
1080,2978.744837758112
1081,2978.744837758112
1082,2978.744837758112
1083,42291.75
1084,2978.744837758112
1085,42291.75
1086,2978.744837758112
1087,2978.744837758112
1088,2978.744837758112
1089,2978.744837758112
1090,2978.744837758112
1091,2978.744837758112
1092,2978.744837758112
1093,42291.75
1094,2978.744837758112
1095,42291.75
1096,42291.75
1097,42291.75
1098,2978.744837758112
1099,2978.744837758112
1100,42291.75
1101,2978.744837758112
1102,2978.744837758112
1103,2978.744837758112
1104,2978.744837758112
1105,2978.744837758112
1106,2978.744837758112
1107,2978.744837758112
1108,42291.75
1109,2978.744837758112
1110,42291.75
1111,42291.75
1112,2978.744837758112
1113,42291.75
1114,2978.744837758112
1115,2978.744837758112
1116,2978.744837758112
1117,42291.75
1118,2978.744837758112
1119,42291.75
1120,2978.744837758112
1121,2978.744837758112
1122,42291.75
1123,2978.744837758112
1124,2978.744837758112
1125,2978.744837758112
1126,42291.75
1127,2978.744837758112
1128,2978.744837758112
1129,2978.744837758112
1130,2978.744837758112
1131,2978.744837758112
1132,2978.744837758112
1133,2978.744837758112
1134,2978.744837758112
1135,42291.75
1136,42291.75
1137,2978.744837758112
1138,2978.744837758112
1139,2978.744837758112
1140,2978.744837758112
1141,42291.75
1142,42291.75
1143,42291.75
1144,2978.744837758112
1145,2978.744837758112
1146,42291.75
1147,2978.744837758112
1148,2978.744837758112
1149,2978.744837758112
1150,42291.75
1151,42291.75
1152,2978.744837758112
1153,2978.744837758112
1154,2978.744837758112
1155,42291.75
1156,2978.744837758112
1157,2978.744837758112
1158,2978.744837758112
1159,2978.744837758112
1160,2978.744837758112
1161,42291.75
1162,2978.744837758112
1163,42291.75
1164,2978.744837758112
1165,2978.744837758112
1166,2978.744837758112
1167,2978.744837758112
1168,2978.744837758112
1169,2978.744837758112
1170,2978.744837758112
1171,42291.75
1172,2978.744837758112
1173,42291.75
1174,2978.744837758112
1175,2978.744837758112
1176,2978.744837758112
1177,2978.744837758112
1178,42291.75
1179,2978.744837758112
1180,42291.75
1181,2978.744837758112
1182,2978.744837758112
1183,2978.744837758112
1184,2978.744837758112
1185,2978.744837758112
1186,2978.744837758112
1187,2978.744837758112
1188,2978.744837758112
1189,2978.744837758112
1190,2978.744837758112
1191,2978.744837758112
1192,42291.75
1193,42291.75
1194,42291.75
1195,2978.744837758112
1196,2978.744837758112
1197,42291.75
1198,2978.744837758112
1199,42291.75
1200,42291.75
1201,2978.744837758112
1202,2978.744837758112
1203,42291.75
1204,42291.75
1205,2978.744837758112
1206,2978.744837758112
1207,2978.744837758112
1208,42291.75
1209,2978.744837758112
1210,2978.744837758112
1211,2978.744837758112
1212,42291.75
1213,2978.744837758112
1214,42291.75
1215,2978.744837758112
1216,2978.744837758112
1217,42291.75
1218,2978.744837758112
1219,42291.75
1220,2978.744837758112
1221,2978.744837758112
1222,42291.75
1223,2978.744837758112
1224,42291.75
1225,2978.744837758112
1226,2978.744837758112
1227,2978.744837758112
1228,2978.744837758112
1229,2978.744837758112
1230,2978.744837758112
1231,2978.744837758112
1232,2978.744837758112
1233,42291.75
1234,2978.744837758112
1235,2978.744837758112
1236,42291.75
1237,42291.75
1238,42291.75
1239,2978.744837758112
1240,2978.744837758112
1241,42291.75
1242,2978.744837758112
1243,2978.744837758112
1244,2978.744837758112
1245,2978.744837758112
1246,2978.744837758112
1247,2978.744837758112
1248,2978.744837758112
1249,2978.744837758112
1250,2978.744837758112
1251,2978.744837758112
1252,42291.75
1253,2978.744837758112
1254,2978.744837758112
1255,2978.744837758112
1256,2978.744837758112
1257,2978.744837758112
1258,2978.744837758112
1259,42291.75
1260,2978.744837758112
1261,2978.744837758112
1262,2978.744837758112
1263,2978.744837758112
1264,2978.744837758112
1265,2978.744837758112
1266,42291.75
1267,2978.744837758112
1268,2978.744837758112
1269,2978.744837758112
1270,2978.744837758112
1271,42291.75
1272,2978.744837758112
1273,2978.744837758112
1274,42291.75
1275,2978.744837758112
1276,42291.75
1277,2978.744837758112
1278,2978.744837758112
1279,2978.744837758112
1280,2978.744837758112
1281,42291.75
1282,2978.744837758112
1283,2978.744837758112
1284,2978.744837758112
1285,2978.744837758112
1286,42291.75
1287,42291.75
1288,42291.75
1289,2978.744837758112
1290,2978.744837758112
1291,2978.744837758112
1292,2978.744837758112
1293,42291.75
1294,2978.744837758112
1295,42291.75
1296,2978.744837758112
1297,2978.744837758112
1298,2978.744837758112
1299,2978.744837758112
1300,2978.744837758112
1301,2978.744837758112
1302,42291.75
1303,2978.744837758112
1304,42291.75
1305,42291.75
1306,2978.744837758112
1307,2978.744837758112
1308,2978.744837758112
1309,42291.75
1310,42291.75
1311,2978.744837758112
1312,2978.744837758112
1313,2978.744837758112
1314,2978.744837758112
1315,2978.744837758112
1316,2978.744837758112
1317,42291.75
1318,42291.75
1319,2978.744837758112
1320,2978.744837758112
1321,2978.744837758112
1322,42291.75
1323,42291.75
1324,2978.744837758112
1325,2978.744837758112
1326,2978.744837758112
1327,2978.744837758112
1328,2978.744837758112
1329,2978.744837758112
1330,2978.744837758112
1331,2978.744837758112
1332,42291.75
1333,2978.744837758112
1334,2978.744837758112
1335,2978.744837758112
1336,2978.744837758112
1337,42291.75
1338,2978.744837758112
1339,2978.744837758112
1340,2978.744837758112
1341,2978.744837758112
1342,2978.744837758112
1343,2978.744837758112
1344,42291.75
1345,2978.744837758112
1346,42291.75
1347,2978.744837758112
1348,2978.744837758112
1349,2978.744837758112
1350,2978.744837758112
1351,2978.744837758112
1352,2978.744837758112
1353,2978.744837758112
1354,2978.744837758112
1355,42291.75
1356,2978.744837758112
1357,42291.75
1358,42291.75
1359,2978.744837758112
1360,2978.744837758112
1361,42291.75
1362,42291.75
1363,2978.744837758112
1364,2978.744837758112
1365,2978.744837758112
1366,42291.75
1367,42291.75
1368,42291.75
1369,42291.75
1370,42291.75
1371,2978.744837758112
1372,42291.75
1373,2978.744837758112
1374,2978.744837758112
1375,2978.744837758112
1376,2978.744837758112
1377,2978.744837758112
1378,2978.744837758112
1379,2978.744837758112
1380,2978.744837758112
1381,2978.744837758112
1382,2978.744837758112
1383,2978.744837758112
1384,2978.744837758112
1385,2978.744837758112
1386,2978.744837758112
1387,2978.744837758112
1388,2978.744837758112
1389,2978.744837758112
1390,2978.744837758112
1391,2978.744837758112
1392,42291.75
1393,2978.744837758112
1394,2978.744837758112
1395,2978.744837758112
1396,2978.744837758112
1397,2978.744837758112
1398,2978.744837758112
1399,2978.744837758112
1400,2978.744837758112
1401,2978.744837758112
1402,2978.744837758112
1403,2978.744837758112
1404,2978.744837758112
1405,2978.744837758112
1406,2978.744837758112
1407,2978.744837758112
1408,2978.744837758112
1409,2978.744837758112
1410,2978.744837758112
1411,2978.744837758112
1412,2978.744837758112
1413,2978.744837758112
1414,42291.75
1415,42291.75
1416,2978.744837758112
1417,2978.744837758112
1418,2978.744837758112
1419,42291.75
1420,2978.744837758112
1421,2978.744837758112
1422,42291.75
1423,2978.744837758112
1424,2978.744837758112
1425,2978.744837758112
1426,2978.744837758112
1427,42291.75
1428,2978.744837758112
1429,2978.744837758112
1430,2978.744837758112
1431,2978.744837758112
1432,2978.744837758112
1433,2978.744837758112
1434,2978.744837758112
1435,42291.75
1436,42291.75
1437,2978.744837758112
1438,2978.744837758112
1439,42291.75
1440,42291.75
1441,2978.744837758112
1442,42291.75
1443,42291.75
1444,2978.744837758112
1445,2978.744837758112
1446,2978.744837758112
1447,2978.744837758112
1448,2978.744837758112
1449,2978.744837758112
1450,2978.744837758112
1451,2978.744837758112
1452,42291.75
1453,2978.744837758112
